chromosome	start	end	width	peak.location	chip	peak.location.new	target.ensembl.id	target.gene.name	distance.to.gene	Huvec.cFos	Huvec.cFos.ChIP	Huvec.cJun	Huvec.cJun.ChIP	HUVEC_p65_TNF30.all	HUVEC_p65_TNF30.all.ChIP	HUVEC_p65_TNF30.with	HUVEC_p65_TNF30.with.ChIP	HUVEC_p65_TNF30.without	HUVEC_p65_TNF30.without.ChIP	hikackedEnhancers_hg18	hikackedEnhancers_hg18.ChIP
chr6	170527983	170528908	926	170528431	36	170528431	ENSG00000112584	FAM120B	-70662	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	2934127	2934616	490	2934319	35	2934319	ENSG00000215076	AL133351.34-1	-438	TRUE	49	TRUE	40	TRUE	25	TRUE	25	FALSE	NA	TRUE	145
chr6	13121701	13122580	880	13122064	35	13122064	ENSG00000206702	U1	200203	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	20511212	20512172	961	20511542	35	20511542	ENSG00000112242	E2F3	-1165	TRUE	37	FALSE	NA	TRUE	24	FALSE	NA	TRUE	24	FALSE	NA
chr6	30989587	30990360	774	30990121	35	30990121	ENSG00000137411	VARSL	-160	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	31319722	31320699	978	31320297	35	31320297	ENSG00000214892	AL671883.3-1	31041	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	43350686	43351263	578	43350971	35	43350971	ENSG00000137204	SLC22A7	23005	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	45738868	45739592	725	45739202	35	45739202	ENSG00000210937	AL161907.17	-17383	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	71179763	71180519	757	71180304	35	71180304	ENSG00000082269	FAM135A	-476	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	80397678	80398336	659	80397963	35	80397963	ENSG00000198478	SH3BGRL2	-224	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	84799958	84800832	875	84800202	35	84800202	ENSG00000135324	MRAP2	-63	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	97478797	97479350	554	97479032	35	97479032	ENSG00000186231	KLHL32	185	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	108380872	108381921	1050	108381486	35	108381486	ENSG00000025796	SEC63	4600	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	152261625	152263063	1439	152261803	35	152261803	ENSG00000208494	AL590993.14	10163	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	170457049	170458231	1183	170457581	35	170457581	ENSG00000112584	FAM120B	188	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	7486479	7487467	989	7486725	35	7486725	ENSG00000096696	DSP	144	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	13723275	13723823	549	13723637	35	13723637	ENSG00000137420	NOL7	-99	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	14032970	14033622	653	14033377	35	14033377	ENSG00000180537	RNF182	-195	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	24603004	24603725	722	24603336	35	24603336	ENSG00000112294	ALDH5A1	-160	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	86408386	86409172	787	86408642	35	86408642	ENSG00000135316	SYNCRIP	1104	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	106914808	106915803	996	106915211	35	106915211	ENSG00000057663	ATG5	-34823	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	111242215	111243501	1287	111243213	35	111243213	ENSG00000155111	CDC2L6	320	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	118103115	118104394	1280	118103698	35	118103698	ENSG00000153989	NUS1	-388	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	127006141	127006710	570	127006338	35	127006338	ENSG00000217325	RP11-753G20.1	141	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	138469858	138470604	747	138470246	35	138470246	ENSG00000112378	PERP	34	TRUE	39	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	169893502	169894165	664	169893838	35	169893838	ENSG00000184786	TCTE3	-275	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	5029366	5031963	2598	5029654	34	5029654	ENSG00000219607	RP1-67E13.1	1252	FALSE	NA	FALSE	NA	TRUE	20	TRUE	20	FALSE	NA	FALSE	NA
chr6	47581097	47582338	1242	47581341	34	47581341	ENSG00000199762	Y_RNA	-16579	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	73388410	73388964	555	73388636	34	73388636	ENSG00000185760	KCNQ5	-395	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	116798449	116799492	1044	116798827	34	116798827	ENSG00000111817	SART2	-613	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	134537618	134538683	1066	134537806	34	134537806	ENSG00000208639	AL135839.15-1	31539	TRUE	56	FALSE	NA	TRUE	38	FALSE	NA	TRUE	38	TRUE	195
chr6	137406895	137408123	1229	137407476	34	137407476	ENSG00000016402	IL20RA	515	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	154872874	154873761	888	154873173	34	154873173	ENSG00000153721	MAGI1	272	FALSE	NA	FALSE	NA	TRUE	25	TRUE	25	FALSE	NA	TRUE	51
chr6	637466	638421	956	637764	34	637764	ENSG00000112685	EXOC2	345	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	111302949	111303917	969	111303371	34	111303371	ENSG00000123505	AMD1	-691	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	138229673	138230584	912	138229921	34	138229921	ENSG00000118503	TNFAIP3	353	TRUE	42	TRUE	33	TRUE	119	TRUE	119	FALSE	NA	TRUE	45
chr6	20047501	20048939	1439	20047997	33	20047997	ENSG00000172201	ID4	-102401	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	44345894	44346922	1029	44346687	33	44346687	ENSG00000214666	AL353588.25	184	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	57144998	57145840	843	57145252	33	57145252	ENSG00000112208	BAG2	-169	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	74286781	74287360	580	74287021	33	74287021	ENSG00000156508	EEF1A1	1323	TRUE	23	TRUE	24	TRUE	47	TRUE	47	FALSE	NA	TRUE	206
chr6	85529952	85530796	845	85530435	33	85530435	ENSG00000112837	TBX18	238	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	117975566	117976305	740	117975945	33	117975945	ENSG00000047932	GOPC	54429	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	119297164	119298201	1038	119297877	33	119297877	ENSG00000111877	MCM9	125	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	148922618	148923147	530	148922837	33	148922837	ENSG00000217824	RP3-323M4.3	7646	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	157383934	157385183	1250	157384987	33	157384987	ENSG00000218596	RP11-2J18.1	-45867	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	170442100	170442900	801	170442377	33	170442377	ENSG00000198719	DLL1	-755	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	170446234	170448083	1850	170447490	33	170447490	ENSG00000198719	DLL1	-5868	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	17501854	17502507	654	17502125	33	17502125	ENSG00000112186	CAP2	-410	TRUE	26	TRUE	30	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	19912900	19913517	618	19913224	33	19913224	ENSG00000172201	ID4	32372	TRUE	34	TRUE	37	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	34324486	34325339	854	34325053	33	34325053	ENSG00000186577	C6orf1	-171	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	57194398	57195261	864	57194802	33	57194802	ENSG00000112210	RAB23	235	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	1500259	1500635	377	1500437	32	1500437	ENSG00000209853	AL512329.17-2	-32292	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	1569091	1569794	704	1569271	32	1569271	ENSG00000203569	AL034344.24-2	-6267	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	26100584	26101033	450	26100783	32	26100783	ENSG00000219528	HIST1H1PS2	23803	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	27560234	27561639	1406	27561073	32	27561073	ENSG00000096654	ZNF184	-12215	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	28998912	29000323	1412	28999509	32	28999509	ENSG00000204713	TRIM27	238	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	31929373	31930408	1036	31929689	32	31929689	ENSG00000204386	NEU1	8973	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	34219931	34221608	1678	34221109	32	34221109	ENSG00000124493	GRM4	10036	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	42802728	42803165	438	42802909	32	42802909	ENSG00000213435	AL049843.18-1	-79	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	74029188	74029794	607	74029563	32	74029563	ENSG00000217608	RP11-398K22.13	27284	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	119078442	119079919	1478	119079003	32	119079003	ENSG00000111860	C6orf204	58921	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	124165833	124167115	1283	124166248	32	124166248	ENSG00000188580	TCBA1	737	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	126110418	126111063	646	126110729	32	126110729	ENSG00000135547	HEY2	-226	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	132170475	132171476	1002	132170960	32	132170960	ENSG00000197594	ENPP1	-107	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	158984953	158986028	1076	158985453	32	158985453	ENSG00000146425	DYNLT1	306	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	169806758	169807405	648	169807059	32	169807059	ENSG00000184465	WDR27	37025	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	169843621	169844977	1357	169844419	32	169844419	ENSG00000185127	C6orf120	-237	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	10512275	10513202	928	10512660	32	10512660	ENSG00000137203	TFAP2A	15123	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	71722116	71722841	726	71722366	32	71722366	ENSG00000112309	B3GAT2	1096	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	155049920	155050631	712	155050373	32	155050373	ENSG00000205625	RP11-15G8.1	19096	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	1334675	1336344	1670	1335005	31	1335005	ENSG00000137273	FOXF2	63	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	16335021	16335690	670	16335367	31	16335367	ENSG00000207193	Y_RNA	5173	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	33275729	33276260	532	33276024	31	33276024	ENSG00000204231	RXRB	386	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	36205777	36206795	1019	36206106	31	36206106	ENSG00000156711	MAPK13	134	FALSE	NA	FALSE	NA	TRUE	22	TRUE	22	FALSE	NA	TRUE	179
chr6	44202870	44204136	1267	44203150	31	44203150	ENSG00000180992	MRPL14	19	FALSE	NA	FALSE	NA	TRUE	40	TRUE	40	FALSE	NA	TRUE	46
chr6	48144430	48144845	416	48144612	31	48144612	ENSG00000178729	C6orf138	-228	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	83131065	83132129	1065	83131765	31	83131765	ENSG00000146242	TPBG	-1507	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	91377168	91377940	773	91377557	31	91377557	ENSG00000135341	MAP3K7	-23929	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	108545492	108546580	1089	108546391	31	108546391	ENSG00000081087	OSTM1	-43757	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	110606755	110607779	1025	110607074	31	110607074	ENSG00000112290	WASF1	826	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	116528318	116529249	932	116529034	31	116529034	ENSG00000178425	NT5DC1	-342	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	158508798	158509476	679	158509228	31	158509228	ENSG00000122335	SERAC1	62	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	166640131	166642295	2165	166641331	31	166641331	ENSG00000176381	PRR18	289	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	2944705	2945341	637	2945097	31	2945097	ENSG00000124588	NQO2	-5866	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	26629878	26630503	626	26630196	31	26630196	ENSG00000199289	U6	-2531	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	42527996	42529190	1195	42528174	31	42528174	ENSG00000124496	TRERF1	-407	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	45497222	45498724	1503	45497767	31	45497767	ENSG00000196284	SUPT3H	-44098	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	109522328	109523167	840	109522657	31	109522657	ENSG00000183137	C6orf182	392	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	10520349	10521359	1011	10521124	30	10521124	ENSG00000137203	TFAP2A	6659	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	20320060	20321006	947	20320798	30	20320798	ENSG00000172197	MBOAT1	-149	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	24754003	24754788	786	24754338	30	24754338	ENSG00000137261	KIAA0319	24	TRUE	41	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	41691940	41692484	545	41692169	30	41692169	ENSG00000214738	AL139331.19	-4854	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	42180023	42180620	598	42180348	30	42180348	ENSG00000188112	C6orf132	297	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	52257064	52257505	442	52257318	30	52257318	ENSG00000112118	MCM3	223	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	53767517	53768174	658	53767795	30	53767795	ENSG00000137269	LRRC1	-58	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	80713193	80714435	1243	80713543	30	80713543	ENSG00000118402	ELOVL4	398	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	90178024	90179256	1233	90178673	30	90178673	ENSG00000025039	RRAGD	41	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	117698212	117699021	810	117698778	30	117698778	ENSG00000170162	VGLL2	-5364	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	123211049	123212359	1311	123211352	30	123211352	ENSG00000219861	XXyac-YR36GH4.2	11480	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	139737193	139737946	754	139737622	30	139737622	ENSG00000164442	CITED2	-144	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	153345243	153346216	974	153345646	30	153345646	ENSG00000112029	FBXO5	761	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	158579822	158582053	2232	158580020	30	158580020	ENSG00000188451	RP1-274L14.2	3797	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	33268751	33269417	667	33269033	30	33269033	ENSG00000204248	COL11A2	-779	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	47384568	47385737	1170	47385206	30	47385206	ENSG00000146072	TNFRSF21	433	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	89883816	89884983	1168	89884137	30	89884137	ENSG00000154548	RP11-63L7.3	382	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	116999177	116999659	483	116999372	30	116999372	ENSG00000111832	RWDD1	-96	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr6	135860159	135860900	742	135860704	30	135860704	ENSG00000135541	AHI1	11208	TRUE	27	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	61604476	61608876	4401	61606407	381	61606407	ENSG00000207443	U6	502975	FALSE	NA	FALSE	NA	TRUE	30	TRUE	23	TRUE	30	TRUE	273
chr7	61613449	61614636	1188	61613733	145	61613733	ENSG00000207443	U6	495649	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	56405314	56410443	5130	56405944	125	56405944	ENSG00000202296	U6	-30420	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	61609038	61610796	1759	61610463	93	61610463	ENSG00000207443	U6	498919	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	273
chr7	100396040	100396660	621	100396438	85	100396438	ENSG00000169894	MUC3B	-11342	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	148589725	148590850	1126	148590384	78	148590384	ENSG00000204946	ZNF783	-189	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	105711844	105713300	1457	105712395	73	105712395	ENSG00000105835	PBEF1	479	FALSE	NA	FALSE	NA	TRUE	40	TRUE	40	FALSE	NA	TRUE	157
chr7	4817563	4818107	545	4817787	71	4817787	ENSG00000206895	Y_RNA	-341	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	6380143	6381653	1511	6380859	70	6380859	ENSG00000136238	RAC1	-208	TRUE	25	FALSE	NA	TRUE	27	FALSE	NA	TRUE	27	FALSE	NA
chr7	74909243	74910186	944	74909836	70	74909836	ENSG00000183519	NSUN5B	-32254	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	101860155	101861427	1273	101861056	68	101861056	ENSG00000160991	ORAI2	-34	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	26382145	26383291	1147	26382341	67	26382341	ENSG00000214870	AC004540.1	22535	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	6595874	6596849	976	6596246	66	6596246	ENSG00000146576	C7orf26	194	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	74704770	74706048	1279	74705476	66	74705476	ENSG00000198750	AC118138.2-2	57	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	148824915	148826284	1370	148825680	66	148825680	ENSG00000181220	ZNF746	47	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	72573544	72574674	1131	72574166	65	72574166	ENSG00000009954	BAZ1B	378	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	5535483	5537447	1965	5536507	65	5536507	ENSG00000075624	ACTB	251	FALSE	NA	FALSE	NA	TRUE	22	TRUE	24	TRUE	22	TRUE	86
chr7	44890721	44891927	1207	44891527	65	44891527	ENSG00000146676	PURB	-42	TRUE	42	TRUE	54	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	2360750	2361796	1047	2361133	64	2361133	ENSG00000106263	EIF3S9	-133	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	6712407	6713255	849	6712902	64	6712902	ENSG00000164631	ZNF12	189	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	27136043	27137521	1479	27136441	64	27136441	ENSG00000197576	HOXA4	436	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	39956491	39958015	1525	39957338	64	39957338	ENSG00000065883	CDC2L5	-854	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	79601659	79602878	1220	79602002	63	79602002	ENSG00000127955	GNAI1	74	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	150411105	150411752	648	150411410	63	150411410	ENSG00000164897	TMUB1	93	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	98313869	98314934	1066	98314233	62	98314233	ENSG00000196367	TRRAP	-184	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	101245083	101246507	1425	101245828	62	101245828	ENSG00000160967	CUX1	184	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	158313745	158315649	1905	158314792	62	158314792	ENSG00000117868	FAM62B	288	TRUE	20	TRUE	62	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	55053799	55055608	1810	55054264	61	55054264	ENSG00000146648	EGFR	-45	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	151791369	151792971	1603	151792680	61	151792680	ENSG00000020219	CCT8L1	-19423	TRUE	21	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	61087205	61087972	768	61087478	61	61087478	ENSG00000207443	U6	1021904	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	61616565	61616940	376	61616750	60	61616750	ENSG00000207443	U6	492632	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	102021029	102022249	1221	102021595	60	102021595	ENSG00000222804	AC004084.1-2	12369	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	138566547	138567620	1074	138566952	60	138566952	ENSG00000157741	UBN2	39	FALSE	NA	FALSE	NA	TRUE	45	TRUE	45	FALSE	NA	FALSE	NA
chr7	140018898	140020028	1131	140019356	60	140019356	ENSG00000133597	ADCK2	66	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	156434479	156435794	1316	156435075	60	156435075	ENSG00000146909	NOM1	103	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	116099011	116100108	1098	116099678	60	116099678	ENSG00000105976	MET	4	TRUE	40	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	11837797	11838584	788	11837988	59	11837988	ENSG00000005108	THSD7A	361	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	73226060	73227307	1248	73226748	59	73226748	ENSG00000106682	WBSCR1	-123	FALSE	NA	FALSE	NA	TRUE	26	TRUE	26	FALSE	NA	TRUE	85
chr7	91914588	91915518	931	91915179	59	91915179	ENSG00000157259	GATAD1	-478	TRUE	25	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	102043838	102047546	3709	102044436	59	102044436	ENSG00000105808	RASA4	-11	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	121300053	121300569	517	121300347	59	121300347	ENSG00000106278	PTPRZ1	48	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	123459257	123460962	1706	123460338	59	123460338	ENSG00000106304	SPAM1	-107773	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	127957648	127959620	1973	127958958	59	127958958	ENSG00000213280	RPS10P15	39020	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	148026380	148028210	1831	148027139	59	148027139	ENSG00000055130	CUL1	-1200	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
chr7	148523283	148524348	1066	148523946	59	148523946	ENSG00000170265	ZNF282	-459	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
